gamma1_Cz,gamma2_Cz,gamma3_Cz,gamma4_Cz,gamma5_Cz,gamma6_Cz,gamma1_Fz,gamma2_Fz,gamma3_Fz,gamma4_Fz,gamma5_Fz,gamma6_Fz
1.71289834455161 ,0.988270365412953 ,1.09929021033594 ,0.311476339248197 ,0.4863941584198 ,0.713776203358408 ,2.0755661922015 ,0.959670640524988 ,1.23671357243522 ,0.622460809906111 ,0.381478762446255 ,0.281218499759441 
0.573986482469234 ,0.988195273825347 ,1.06300850074015 ,0.512548898972096 ,0.603297019507162 ,0.640240954709804 ,0.619324866978999 ,1.14778649431972 ,1.34635112481757 ,0.570108059800079 ,0.359821396394518 ,0.257134722692135 
0.676746737462473 ,0.886851987440138 ,0.964470446019863 ,0.488997701564978 ,0.260609283726126 ,0.113843297885846 ,0.697047415093705 ,1.08841834461493 ,1.18959001613157 ,0.555696018634466 ,0.210639225523221 ,0.185284048468033 
1.20815284673096 ,0.693997068515881 ,1.13828756637051 ,0.63606274906996 ,0.735860229389524 ,0.792606434096719 ,1.11543662781384 ,0.603064671069831 ,1.36885291457181 ,0.775706170542785 ,0.657072260158935 ,0.580735079901971 
0.938857828237867 ,0.772475065558872 ,0.967824342771492 ,0.745551200317459 ,0.748671628732136 ,0.604762793747416 ,0.887511846505529 ,0.774061453978152 ,1.234321122746 ,0.756685144903294 ,0.606985401723396 ,0.385726301409267 
1.3767381011093 ,0.914011683621856 ,1.04103239765185 ,0.84122483838186 ,1.24199273765446 ,1.24681224300251 ,1.27893685139134 ,1.068312500628 ,1.24222439208045 ,1.27237777626703 ,2.08669116768267 ,2.17493265929081 
0.740376399079304 ,0.759655264478858 ,1.0983601286603 ,0.375086577788446 ,0.113567931423504 ,0.101376294059428 ,0.980466420701236 ,0.746208645828568 ,1.32787253311492 ,0.538524617819876 ,0.499074803948128 ,0.606275542970912 
0.510181237039103 ,0.687419445630342 ,0.922411478794099 ,1.02885928699791 ,1.53739587151095 ,1.59460825265648 ,0.449567841875606 ,0.686566982335826 ,1.19878537727155 ,1.11668968320958 ,1.5799434975543 ,1.61949942509657 
1.74372612491905 ,0.825741755540298 ,1.0978991165632 ,0.475684453268604 ,0.442266414222966 ,0.429597637700025 ,1.33342727206618 ,0.727345649882447 ,1.2883184548423 ,0.641984580564912 ,0.503888658457752 ,0.45319764286819 
1.35624831562174 ,0.803722535912551 ,1.03704100369143 ,0.631862702260072 ,0.716728352984279 ,0.654895239779384 ,1.4320834340624 ,0.963056782853151 ,1.1749396189295 ,1.08313831122646 ,1.56839380910134 ,1.58277788965579 
0.801737070266617 ,0.777695890714218 ,1.10784121331199 ,0.700144838957898 ,0.864812123382898 ,0.899281863304583 ,0.848452352947738 ,0.884568549750951 ,1.35687295935671 ,0.864588786031323 ,1.17301992520466 ,1.26657631249774 
0.697137459200383 ,0.592906388224235 ,1.04798648162393 ,0.829155493329208 ,1.1563554045355 ,1.1713776826501 ,0.828800517993858 ,0.6891509251701 ,1.14516756468776 ,1.28592049731289 ,1.99971336445324 ,2.10403105324191 
1.30085883481112 ,0.784937642907294 ,1.15099132869705 ,0.825797117105057 ,1.27685118565176 ,1.40976195433881 ,1.56309893499667 ,0.948483732673258 ,1.34222819574325 ,0.90064746802609 ,1.11810774895957 ,1.13568034159006 
1.10466064359425 ,0.565155188031677 ,1.2165326287788 ,0.527525510377512 ,0.532952934692047 ,0.494344128781744 ,1.15511821270674 ,0.596766100626883 ,1.50175403451216 ,0.750805253877711 ,1.24805180628256 ,1.42826185252421 
1.30525162773425 ,0.957928715459713 ,1.0261750024618 ,0.762844487596449 ,0.869782712060388 ,0.834789247350745 ,1.49102608458776 ,0.950397938761889 ,1.28137905357506 ,0.938893433777726 ,1.05373344852887 ,0.984777395796247 
0.933039077645386 ,1.23028426189034 ,1.06847691654993 ,0.776365056803636 ,0.994130806508151 ,0.98703992485611 ,1.14239346192854 ,1.32351795605053 ,1.32648494685584 ,0.9925186286402 ,1.45260126245607 ,1.54321915690011 
0.789965530647999 ,1.14746856497449 ,1.10329149055943 ,0.456850453297714 ,0.194136751835996 ,0.154033275931018 ,0.953928884071286 ,1.12398506123913 ,1.38548564781359 ,0.553859495785003 ,0.192647999147678 ,0.125546392449548 
0.730030775800353 ,0.991347485656669 ,1.22229408873998 ,0.76573462850927 ,1.14693725244112 ,1.1686007892616 ,0.993271558113863 ,1.4052388531741 ,1.47851774874046 ,0.91664309496943 ,1.4630951287049 ,1.5326739047885 
1.12813026828571 ,1.05595186247016 ,1.14635320587762 ,0.563350396456427 ,1.01676374802346 ,1.2411891052299 ,1.27100348997811 ,0.976839486733126 ,1.34774425308355 ,0.638044198291105 ,0.786011466000539 ,0.950182562780596 
1.59230457543802 ,0.641754684782384 ,0.939057235921629 ,1.16837578436901 ,1.79744824340936 ,1.90466579752525 ,1.81514110842396 ,0.562907473881791 ,1.14918024588569 ,1.40639019121669 ,2.18206163814746 ,2.31035775921489 
0.900118188784622 ,0.914586952467808 ,1.05783470635351 ,0.616192832232909 ,0.498118429949132 ,0.39174090853332 ,1.15913180106729 ,0.80937095404116 ,1.2799616950345 ,0.731811856826129 ,0.801746946806883 ,0.90320325921833 
1.1688724196315 ,1.17740798819521 ,0.980670317427614 ,1.02481531865828 ,1.55711401169753 ,1.66220843054594 ,0.930896949887838 ,1.08482944789609 ,1.17251316038982 ,1.36719230574714 ,2.14258749042489 ,2.3005403599726 
1.01696220697599 ,0.48128543466153 ,1.09022537978723 ,0.957398214176054 ,1.40173687079953 ,1.48851787717324 ,1.24307879459159 ,0.478440625352853 ,1.25511093700702 ,1.04530514927932 ,1.37649925031214 ,1.4151830640533 
1.36813965307404 ,0.784992311242391 ,1.18922638456943 ,0.319732506104988 ,0.584627153954167 ,0.827856326558898 ,1.47702114161325 ,0.838338620753171 ,1.32360257939424 ,0.645829144301208 ,0.337555703219059 ,0.203935656157374 
0.946675315415579 ,1.04277600047267 ,1.15258888865777 ,0.592888926707195 ,0.836230279543041 ,0.912825319208236 ,1.07579447556181 ,1.35385781741226 ,1.36615819020395 ,0.968996537885123 ,1.74793359009383 ,1.97732394385845 
1.15081426219922 ,0.801578237102071 ,0.941124881740237 ,0.406309128314624 ,0.256705647805694 ,0.147027986406891 ,1.30832377764366 ,0.862016578495116 ,1.21326269660593 ,0.368379286724776 ,0.297908437037598 ,0.3759899723356 
1.35589997727445 ,0.540241602689779 ,0.550981936332221 ,0.256094980330123 ,0.153051637507271 ,0.114330090439255 ,1.4401729235794 ,0.654632500439983 ,0.687001495606436 ,0.30041105033166 ,0.474308866099545 ,0.61531103332221 
0.744547445427163 ,0.711372515584915 ,0.639090409067208 ,0.261541278676782 ,0.228499407980974 ,0.204206985640411 ,1.00689988882483 ,0.589904587737705 ,0.72798412209643 ,0.436751062647935 ,0.477677123890604 ,0.453985125729231 
0.957035956002917 ,0.848096413775328 ,0.584329194536386 ,0.343851540804709 ,0.382679237767943 ,0.351843503926261 ,1.01396236138207 ,1.08253317004605 ,0.794675907863379 ,0.18511541129433 ,0.417865136684862 ,0.600232215571459 
0.58636420128118 ,0.592164770912354 ,0.694328048504485 ,0.91314259858665 ,1.46796227270824 ,1.53553466751228 ,0.623962475760538 ,0.577354419464554 ,0.655048776880525 ,0.673794165259128 ,1.06126684755339 ,1.09578982855216 
1.75357932467825 ,1.99738214728385 ,0.798879196851638 ,0.610100848727932 ,1.00436577840135 ,1.12121995890468 ,2.1405217676416 ,1.79006396906636 ,0.658466087316646 ,0.732466597823143 ,1.44892345235558 ,1.66072232246854 
2.13798762006992 ,0.899473904332727 ,0.991197167840596 ,0.814921601094466 ,1.84649792878148 ,2.12583360544928 ,2.48141099569132 ,1.01398413873346 ,1.05420842402471 ,1.30792027406278 ,3.03352775031295 ,3.50151569865014 
2.10881943261786 ,1.5840177261055 ,1.1515385676557 ,0.407550438624825 ,0.452035986760608 ,0.481913692520488 ,2.26778764305882 ,1.87864949426578 ,1.24441497945556 ,0.918608106448532 ,2.16625337502271 ,2.50014879118904 
2.37783528205233 ,1.63479722882159 ,0.971161710048756 ,0.530125321976791 ,0.684939536002527 ,0.671710477761626 ,3.38688109511989 ,2.09320712269511 ,0.942798710086372 ,0.481288291960247 ,1.06818629663643 ,1.28697024802882 
2.18410244970154 ,1.34517744569389 ,0.912944306577323 ,0.360868197127425 ,0.330506456384224 ,0.221197690867866 ,2.25821338475588 ,1.31235586771783 ,0.817407106868359 ,0.467260555345827 ,1.02928114815306 ,1.11092381193196 
0.942390434186046 ,1.03393143442103 ,0.793311190569155 ,0.749416301327336 ,1.08982592608549 ,1.02986039914347 ,0.983910971727594 ,1.19836212352944 ,0.646015918367352 ,0.778375476994488 ,1.2362671903814 ,1.20430446565876 
0.574581553579404 ,0.659671413950423 ,0.928337490134421 ,0.920727017562762 ,1.59104748330546 ,1.75250944753442 ,0.4005355740096 ,0.685964815826553 ,0.744795396656628 ,0.568836581434527 ,0.877003910392801 ,0.970946175009767 
1.37020507029733 ,1.07689433967354 ,1.1257365305759 ,1.13066650954615 ,1.83955498360399 ,1.91432459432864 ,1.45827399610377 ,1.23412981205937 ,1.1482093979016 ,1.39614278627182 ,2.63255637171558 ,2.8867120529564 
1.25985244902418 ,0.836301422444751 ,1.11821656233985 ,0.490581563166534 ,1.59473695636118 ,1.9580687489759 ,1.43765395300007 ,0.855674053559782 ,0.948369920265642 ,0.496332463601048 ,1.67821895499443 ,2.07952285475208 
1.70080438193775 ,1.13724401652965 ,1.37642714846588 ,1.37833329879812 ,1.82798678233739 ,1.71508099709052 ,1.92406346021993 ,1.29981786669326 ,1.51138850121751 ,1.45044115289582 ,2.09504282030125 ,2.07438327804528 
2.92608153989817 ,2.25658576953716 ,1.59863085347318 ,1.18556205680384 ,1.86682272516182 ,1.96272631775932 ,2.73750263457401 ,2.04229128710747 ,1.58516309923459 ,0.980803907462684 ,1.31257925001649 ,1.34231156788141 
3.87138407776043 ,2.37843653429623 ,1.5017106409694 ,0.728695524809031 ,0.762880446175447 ,0.920839817842698 ,4.04575112375521 ,2.3114001089917 ,1.65855663972391 ,0.931729381356289 ,1.16942489097424 ,1.33349768644471 
2.7364426015391 ,2.30526501580085 ,1.06976362654198 ,0.967467710712901 ,1.54152219064947 ,1.5285942945678 ,4.0807615772116 ,2.78211626253878 ,1.2543367715093 ,1.33238783253491 ,2.3700122387141 ,2.51153152573696 
2.29933012542566 ,1.7924133872024 ,0.847920114873188 ,0.826446926704382 ,1.04168710885852 ,1.06354736218943 ,2.91305340731254 ,2.19500677095268 ,0.969946032924297 ,0.946580635890508 ,1.1708338811513 ,1.23997990982069 
1.03598495395261 ,0.926121914535629 ,0.984137428947932 ,1.02942985483709 ,1.53333741345735 ,1.54035513624588 ,1.17314905583019 ,1.20959266416114 ,1.1288024763182 ,1.20935845848894 ,1.84891166857498 ,1.87175762131288 
1.36914405814684 ,1.0200726485433 ,0.991131286238836 ,0.727436043949735 ,0.842360131778374 ,0.80463017804998 ,1.61446816702734 ,0.852895162029446 ,1.15584685657406 ,0.779779168395225 ,0.886431859909473 ,0.84994219269752 
1.80222894591223 ,1.219322906547 ,0.858405839154198 ,0.951071261317617 ,1.41026744359535 ,1.46905946033089 ,1.83888212517443 ,1.40903554426288 ,1.16122737547301 ,0.614005949282796 ,0.467931680459194 ,0.376901269633002 
1.77353378289096 ,1.39391789645571 ,1.06848127199456 ,0.395963337230099 ,0.492091305386498 ,0.581831155867761 ,2.31566417658215 ,1.60941797478368 ,1.26580682482702 ,0.478669934988974 ,0.657963564609598 ,0.772385003783059 
3.1316372378887 ,1.76503503923056 ,0.915497648649138 ,0.771426436157909 ,0.776526681825862 ,0.66334912006126 ,3.53508820865859 ,1.80864503992308 ,1.07098892765419 ,0.979181699901553 ,1.05485033837849 ,0.885825224742136 
2.04972026540211 ,1.32878900271943 ,0.79537843647422 ,1.05411790837429 ,1.63146093673485 ,1.70834996835878 ,2.22258188803648 ,1.35811175466498 ,1.13841314171563 ,1.31071753422076 ,2.19472096064777 ,2.40401543565946 
1.23916563424679 ,1.20919189436743 ,0.878475199016254 ,0.849411078249608 ,1.26125173885673 ,1.29809565727694 ,1.16206426345646 ,1.27046311903573 ,1.07546964084904 ,0.838201437519042 ,1.04476442441589 ,1.01356449023187 
1.1075986923182 ,1.08210367067832 ,0.94272606570435 ,0.491986069127613 ,0.354413167113979 ,0.255922106182843 ,1.09410372115901 ,1.0678723158368 ,1.11177107032649 ,0.575135555370455 ,0.412549544175111 ,0.293668810039996 
1.64369469210014 ,1.4568953564554 ,1.0290666951782 ,0.56440155257979 ,1.85385190863983 ,2.21326904817575 ,1.36262338400996 ,1.28089158782333 ,1.17540312119187 ,0.321595528532412 ,1.272271526126 ,1.65644910860989 
0.752476333798247 ,1.49626282189925 ,1.00020193935651 ,0.531506782321781 ,1.15198713887417 ,1.44974656677009 ,0.703783646060351 ,1.3954648008848 ,1.14595312256785 ,0.443023094367537 ,0.912632184508475 ,1.27065886399624 
1.58450624712791 ,1.4120144471695 ,0.855518789225782 ,0.484307980461634 ,0.421326458001702 ,0.357795737110523 ,1.75106639179889 ,1.37121030679538 ,1.03933273682326 ,0.52512847223304 ,0.341080009043688 ,0.261206310282548 
0.944106233225732 ,0.658826807501449 ,1.02120077451598 ,0.436101566512044 ,0.333496684233405 ,0.217524121611193 ,1.29197990890129 ,0.748652310755963 ,1.14596683896282 ,0.784298012521687 ,0.914828026336477 ,0.83577623801249 
0.99077548200861 ,0.728924593462225 ,1.10342258528389 ,0.649771237572203 ,1.21355744625554 ,1.39070497084581 ,0.916015009833349 ,0.82645040210701 ,1.28028481774583 ,0.592545762319071 ,1.07779432031194 ,1.29051473391409 
0.876328916098929 ,0.550415512570854 ,0.820834633232419 ,0.470214429262378 ,0.321175327076755 ,0.213117657807129 ,0.930024642979907 ,0.676530758023992 ,1.1034648041602 ,0.543804129870214 ,0.561860349746822 ,0.63322553003508 
0.757541602871876 ,0.6455913106797 ,1.0294823039652 ,0.534726347596396 ,0.769181259900206 ,0.865919885567896 ,0.853598320284389 ,0.660603337007617 ,1.14553603087952 ,0.629127711531185 ,0.755087663321761 ,0.816981991878575 
0.861497308634845 ,1.11254192518155 ,0.88591594259873 ,0.513689435199392 ,0.446030308570796 ,0.366630086798671 ,1.04193500756132 ,1.29295575916056 ,1.07881869577797 ,0.704938898048941 ,0.717391621384564 ,0.637486719141462 
0.783301897367391 ,1.00704088884269 ,1.0593911331774 ,1.05124988440332 ,1.8134881280928 ,1.95877507930751 ,0.739195998361213 ,0.794269798638004 ,1.13471390568814 ,0.872161331744866 ,1.16012921835016 ,1.15088575453995 
0.414441519355949 ,0.405979121928166 ,0.875731831682195 ,0.702720885715861 ,0.912983621073527 ,0.879076638605295 ,0.627636365350342 ,0.674982657839453 ,1.03278418940273 ,0.456476916258932 ,0.179888540908213 ,0.105612282705547 
0.811774882880681 ,1.07999137601024 ,1.1223858968375 ,0.362308257302191 ,0.202390426742492 ,0.169807610307491 ,1.07624444785918 ,1.19571021107228 ,1.23575782496132 ,0.578748101297957 ,0.669317391992712 ,0.731881782671093 
1.11011498688244 ,0.65485569871646 ,0.899588431596833 ,0.905557605371711 ,1.39595610485994 ,1.48170146695106 ,1.19212920729467 ,0.653604542350708 ,1.013737597285 ,0.910419090043058 ,1.29693697857384 ,1.3639133489332 
0.606822918475844 ,0.558528792336948 ,1.68825046446622 ,1.33791568201994 ,1.58052700056476 ,1.47506486538203 ,0.831681337949188 ,0.50647387531096 ,2.12311082820213 ,1.41826215173832 ,1.41357879104513 ,1.19211111301884 
0.665379487346045 ,0.472344252136376 ,1.7279625452853 ,1.42784916050428 ,1.72324136740668 ,1.66770860281648 ,0.932012048410748 ,0.542606654866297 ,2.12212956121754 ,1.65642330427776 ,1.96966928433252 ,1.8919260143817 
0.492833689693271 ,0.693257083916798 ,1.85414866349985 ,0.947684831544535 ,0.806200072224324 ,0.807975278259265 ,0.493544856178254 ,0.937097761022516 ,2.24416429256468 ,1.09812821445929 ,0.794549589663032 ,0.776744912155637 
0.559388199766693 ,0.703539437174445 ,1.90174964524619 ,0.942958420019529 ,0.929715232634524 ,0.975747722946024 ,0.371071082477397 ,0.830030254595096 ,2.29418017107022 ,1.31858346022344 ,1.51926408430622 ,1.60495230182217 
1.18313017884755 ,1.0815488869833 ,0.807184273782377 ,0.686307449572182 ,0.860863047052025 ,0.782388036781344 ,1.37071747381802 ,1.25890936770893 ,1.04930138247099 ,0.772722403175739 ,1.08876541980434 ,1.10041951846486 
1.08129141531448 ,0.827406360241757 ,0.961283965275933 ,0.203821243073877 ,0.499343994993858 ,0.681994233726013 ,1.30679284586292 ,0.878024162330771 ,1.01212421351171 ,0.51829699531851 ,0.263170742441347 ,0.117107012805088 
1.9349932537653 ,1.67600895127098 ,0.98344140445723 ,0.576945457676617 ,0.528115411975489 ,0.404738203505765 ,1.97534226664578 ,1.53560159004906 ,1.13674515809134 ,0.595608142761527 ,0.488291803651963 ,0.38775155350091 
0.525452749853058 ,0.434041327942594 ,0.940296022113089 ,0.377758655382849 ,0.236958659748554 ,0.180798611371628 ,0.624187940791045 ,0.402305050814311 ,0.997982927490657 ,0.843499917072827 ,1.11588134525029 ,1.15009299704679 
0.779900727768487 ,0.442960320559342 ,0.891971669468737 ,0.605629150927035 ,0.997775458730365 ,1.15234507412446 ,0.736843995602428 ,0.574739930735964 ,1.08532744900375 ,0.633737195525588 ,0.953386380919269 ,1.10983128309251 
1.23128828174033 ,1.27332215487098 ,1.13936909314167 ,0.481806892636301 ,1.4815134323242 ,1.85593977903548 ,1.72925129567557 ,1.62222496453917 ,1.42413493444096 ,0.800917557893573 ,2.44995480323267 ,3.06180181448909 
0.99980712035364 ,0.911609689303581 ,0.444438721279283 ,0.563785894781449 ,1.31619175024031 ,1.47718604084761 ,1.30359722226247 ,1.13899667364742 ,0.567305202631212 ,0.663732307821618 ,1.67749548896766 ,1.91869902460529 
1.34554267477885 ,1.53044362063278 ,0.912338983755309 ,1.33275924863188 ,2.89020930894068 ,3.27314470224623 ,1.47161880184129 ,1.5430023559594 ,0.948038898913299 ,1.26440845424397 ,2.90958936153093 ,3.3541625053373 
2.87908725231542 ,2.96868544207021 ,1.03029853695125 ,0.868886688478511 ,1.51904907825479 ,1.61391589443892 ,2.66681583915043 ,3.02726307037759 ,1.16840020648388 ,0.845832865869555 ,1.56037394113273 ,1.70514391734725 
2.61365020122244 ,3.34940554755018 ,1.25040089922576 ,1.19332362627121 ,1.40398177734845 ,1.33457184516849 ,2.58425114682918 ,3.15850914790091 ,1.40786968299361 ,1.37967515875162 ,1.67692277946502 ,1.60499173230678 
2.2977303642813 ,1.93272844210233 ,1.39380825637268 ,0.72947973658085 ,0.866459162998142 ,0.907447643142495 ,2.50668235581312 ,1.96934453922823 ,1.48293752702528 ,0.612825377066961 ,0.335545861015198 ,0.296252916733582 
1.2033338474048 ,0.848755128861226 ,1.09419585939094 ,0.32727017333097 ,0.965148493943846 ,1.34467316236298 ,1.39732890583007 ,0.973242358549396 ,1.24743604514344 ,0.35150996498332 ,1.18443138660574 ,1.69416246497163 
1.96431673366978 ,0.77598786439148 ,0.921365146271746 ,0.800897483017551 ,0.931813900294944 ,0.803376440219686 ,2.24390295428036 ,0.926223130661518 ,1.06054623437252 ,1.18843170596197 ,1.67069386748123 ,1.59771027366067 
1.60153317562139 ,1.62579296483885 ,1.21595361367311 ,0.859671985633995 ,1.18734598524803 ,1.25235873723779 ,1.79089314599458 ,1.84048645587851 ,1.22902861238416 ,1.20074395428817 ,1.8052133765588 ,1.87698667310479 
1.42462780707043 ,1.01290402830117 ,1.15977015319503 ,0.677884490630019 ,1.15928068491182 ,1.42898497341344 ,1.67970277536297 ,1.04269109180391 ,1.22072531961712 ,0.598071052085973 ,0.788764352210537 ,1.0516129138243 
2.47088372676543 ,1.68893910741012 ,1.26597484130795 ,0.717349113866078 ,0.640197802165383 ,0.640452081578606 ,2.85843287765902 ,1.6803647237107 ,1.26357743685174 ,0.899720615501525 ,0.728291087910589 ,0.741810119572124 
1.80650539379694 ,1.03636324561885 ,0.603749876561102 ,0.15427770096469 ,0.242161057441097 ,0.309781199132369 ,1.68203535969269 ,1.0384267528626 ,0.700606250229309 ,0.575308455350415 ,1.02274595721507 ,1.18325052676856 
1.0591285696597 ,1.37220627087245 ,0.690534553536696 ,0.770113134594118 ,1.44047751950018 ,1.57407975681594 ,1.17262166552258 ,1.4877024790083 ,0.771474621075944 ,0.481914139954114 ,0.854999324476628 ,0.937027398328321 
0.827620045830182 ,0.90735691792014 ,0.498432948182273 ,0.354814001169852 ,0.47102182466094 ,0.474240755066774 ,0.859823116496297 ,1.23478194039144 ,0.666915705256175 ,0.794430883563756 ,1.3813992658219 ,1.48052982512 
0.559866233531051 ,0.508711003327399 ,0.467476396224504 ,0.359114396993998 ,0.556765412022801 ,0.554089563642051 ,0.797755066099388 ,0.688475277348977 ,0.594710648327515 ,0.387426962283261 ,0.462175707258631 ,0.397048193598549 
1.18165275772103 ,1.08162954253728 ,0.527682792356758 ,0.257441256020894 ,0.440593424663721 ,0.508091685833869 ,1.36312811391093 ,1.12724643421762 ,0.689581514421486 ,0.281698636337627 ,0.331443544123949 ,0.419387923424705 
1.20484641936136 ,0.684094686195367 ,0.520240149537914 ,0.56699388896971 ,0.891122994268003 ,0.915941791222418 ,1.14218349300297 ,0.735785642324124 ,0.673600955976298 ,1.02301359896302 ,1.77990136002973 ,1.91693399679243 
1.90182072406648 ,1.29943895884643 ,0.757656706015225 ,0.717750301213862 ,1.27683374033253 ,1.38281364136531 ,1.97485196537308 ,1.24372354077428 ,0.740576208713383 ,0.495317399197166 ,0.704279907266307 ,0.736888228994583 
1.43977739981272 ,2.38934569327522 ,0.812640536179379 ,0.270062437601788 ,0.183615151230876 ,0.310898802383351 ,1.96078080033376 ,2.47492169795925 ,0.93888446620519 ,0.351605085320079 ,0.759594212014883 ,1.0416641126695 
1.38675590445401 ,1.63527252696318 ,0.62510027042028 ,0.519741165463285 ,0.981977435004004 ,1.03788502491969 ,1.77636307381413 ,1.34940200852537 ,0.564975912841663 ,0.511028736290535 ,0.780748770073709 ,0.808365568455454 
0.721000045244393 ,0.485885198725278 ,0.372218716915784 ,0.246834988821422 ,0.366350608608737 ,0.396031973253435 ,0.665165140342735 ,0.431773272013069 ,0.478481180697621 ,0.505118801838966 ,0.713120659587175 ,0.734422804505094 
0.651591891112126 ,0.382784473833477 ,0.409924165043661 ,0.296645024094876 ,0.300483785235065 ,0.263028312813566 ,0.940188590198077 ,0.420568410969689 ,0.606276850425631 ,0.32071221128873 ,0.220228581076349 ,0.136528703683534 
0.928607460980559 ,0.724153284679172 ,0.662484121140085 ,0.531760033291905 ,1.09678134486407 ,1.22695175314213 ,1.07002972026381 ,0.653563944645913 ,0.736313847652623 ,0.394542394063301 ,0.631285440325429 ,0.706960743190023 
0.585147679053647 ,0.479719867230812 ,0.4647875555389 ,0.432150845376321 ,0.665771681914626 ,0.664912808488268 ,0.558380904102892 ,0.476693219507765 ,0.549551206366135 ,0.361185461199181 ,0.337659069520171 ,0.353130826100763 
